"chromosome_name","external_gene_name","entrezgene_id","start_position","end_position","NSNPS","NPARAM","N","ZSTAT","P_MULTI","P_SNPWISE_MEAN","P_SNPWISE_TOP1","q.BH"
11,"CCDC153",283152,119060347,119067479,75,14,4338,-1.6791,0.95344,0.90087,0.956,0.986086234177215
9,"TOR2A",27433,130493803,130497604,97,19,4338,-1.68,0.95352,0.95294,0.91126,0.986086234177215
22,"CSNK1E",1454,38686697,38794527,79,23,4338,-1.6801,0.95354,0.88025,0.95752,0.986086234177215
10,"C10orf55",414236,75669727,75682535,86,17,4338,-1.6811,0.95363,0.9465,0.8839,0.986088541078088
16,"AMFR",267,56395364,56459450,247,27,4338,-1.6813,0.95365,0.94433,0.85055,0.986088541078088
1,"DR1",1810,93811445,93835055,128,15,4338,-1.6822,0.95374,0.88361,0.93788,0.986101186440678
14,"BDKRB1",623,96722161,96735304,228,38,4338,-1.6825,0.95377,0.95664,0.88141,0.986101186440678
1,"PLCH2",9651,2357419,2436969,210,36,4338,-1.6832,0.95383,0.97993,0.88119,0.986107508050393
3,"DRD3",1814,113847499,113918254,299,37,4338,-1.6855,0.95405,0.95667,0.89943,0.986275207591934
2,"MROH2A",339766,234684370,234742069,355,61,4338,-1.686,0.9541,0.92913,0.91306,0.986275207591934
11,"OR5B17",219965,58125597,58126542,129,14,4338,-1.6868,0.95418,0.85363,0.93903,0.98629816436035
10,"CALHM2",51063,105206543,105212660,107,23,4338,-1.6873,0.95423,0.93952,0.89523,0.98629816436035
19,"CCDC105",126402,15121556,15134081,332,48,4338,-1.6889,0.95438,0.89231,0.92846,0.986379094194714
1,"CA6",765,9005926,9035151,212,45,4338,-1.6895,0.95444,0.88785,0.9371,0.986379094194714
15,"GREM1",26585,33010175,33026870,180,30,4338,-1.6898,0.95447,0.89908,0.96474,0.986379094194714
1,"RAB13",5872,153954127,153958834,47,15,4338,-1.6922,0.9547,0.95206,0.90354,0.98648695799458
4,"AIMP1",9255,107236701,107270383,167,20,4338,-1.6922,0.9547,0.91986,0.88869,0.98648695799458
1,"DPYD",1806,97543299,98386605,2010,154,4338,-1.6931,0.95479,0.83246,0.90957,0.98648695799458
11,"HEPACAM",220296,124789089,124806308,182,37,4338,-1.6932,0.95479,0.86258,0.97894,0.98648695799458
17,"SPPL2C",162540,43922256,43924438,287,15,4338,-1.6942,0.95488,0.90293,0.90042,0.986505842506351
1,"LCE1C",353133,152777311,152779107,77,18,4338,-1.6945,0.95492,0.97911,0.87,0.986505842506351
1,"HHLA3",11147,70820488,70851022,86,20,4338,-1.6951,0.95497,0.97021,0.86488,0.986505842506351
6,"HIST1H4E",8366,26204858,26206266,121,19,4338,-1.6972,0.95517,0.93194,0.8877,0.986542742754032
6,"HIST1H4I",8366,27107076,27108418,121,19,4338,-1.6972,0.95517,0.93194,0.8877,0.986542742754032
6,"HIST1H4A",8366,26021907,26022278,121,19,4338,-1.6972,0.95517,0.93194,0.8877,0.986542742754032
6,"HIST1H4L",8366,27840926,27841289,121,19,4338,-1.6972,0.95517,0.93194,0.8877,0.986542742754032
6,"HIST1H4H",8366,26281283,26285762,121,19,4338,-1.6972,0.95517,0.93194,0.8877,0.986542742754032
6,"HIST1H4B",8366,26027124,26027480,121,19,4338,-1.6972,0.95517,0.93194,0.8877,0.986542742754032
6,"HIST1H4C",8366,26104104,26104518,121,19,4338,-1.6972,0.95517,0.93194,0.8877,0.986542742754032
6,"HIST1H4K",8366,27798952,27799305,121,19,4338,-1.6972,0.95517,0.93194,0.8877,0.986542742754032
6,"HIST1H4F",8366,26240561,26240976,121,19,4338,-1.6972,0.95517,0.93194,0.8877,0.986542742754032
6,"HIST1H4D",8366,26188938,26189304,121,19,4338,-1.6972,0.95517,0.93194,0.8877,0.986542742754032
6,"HIST1H4J",8366,27791884,27792257,121,19,4338,-1.6972,0.95517,0.93194,0.8877,0.986542742754032
2,"FASTKD1",79675,170386259,170430385,256,30,4338,-1.6977,0.95521,0.96353,0.88173,0.986542742754032
12,"BBS10",79738,76738254,76742222,80,16,4338,-1.7001,0.95544,0.95026,0.87952,0.986542742754032
10,"PFKFB3",5209,6186881,6277495,440,84,4338,-1.7002,0.95546,0.83311,0.98885,0.986542742754032
8,"GSR",2936,30535583,30585443,242,25,4338,-1.7005,0.95548,0.88569,0.94066,0.986542742754032
11,"CARD16",114769,104912053,104972158,109,16,4338,-1.7007,0.9555,0.97222,0.87156,0.986542742754032
18,"PPP4R1",9989,9546789,9615238,378,43,4338,-1.7009,0.95552,0.89146,0.95251,0.986542742754032
1,"ZNF124",7678,247285277,247335318,369,40,4338,-1.7012,0.95554,0.99231,0.86374,0.986542742754032
4,"PPARGC1A",10891,23756664,23905712,1945,172,4338,-1.7012,0.95555,0.7981,0.95016,0.986542742754032
11,"BCO2",83875,112046190,112095422,170,21,4338,-1.7015,0.95558,0.89307,0.96004,0.986542742754032
13,"TEX29",121793,111968531,111996596,295,42,4338,-1.7023,0.95565,0.94351,0.91358,0.986542742754032
2,"EMX1",2016,73143389,73162020,31,11,4338,-1.7037,0.95578,0.99132,0.86837,0.986542742754032
20,"PIGU",128869,33148346,33264910,235,21,4338,-1.7038,0.95579,0.90082,0.91776,0.986542742754032
1,"SDCCAG8",10806,243419320,243663394,485,47,4338,-1.7046,0.95586,0.99209,0.84179,0.986542742754032
2,"CCDC85A",114800,56411258,56613308,742,86,4338,-1.7055,0.95595,0.87002,0.94162,0.986542742754032
2,"TRPM8",79054,234826043,234928166,544,68,4338,-1.7055,0.95595,0.95825,0.87987,0.986542742754032
10,"POLL",27343,103338639,103348027,86,15,4338,-1.7061,0.95601,0.92697,0.90754,0.986542742754032
7,"NT5C3A",51251,33053742,33102409,301,24,4338,-1.7061,0.95601,0.91974,0.88727,0.986542742754032
11,"SLC35C1",55343,45825623,45834566,172,26,4338,-1.7063,0.95603,0.98814,0.84776,0.986542742754032
8,"ODF1",4956,103563800,103573245,283,43,4338,-1.7078,0.95617,0.95173,0.87788,0.986575947225981
9,"NUTM2F",54754,97077605,97090926,59,16,4338,-1.7079,0.95617,0.89111,0.96234,0.986575947225981
19,"USHBP1",83878,17359985,17393595,201,27,4338,-1.709,0.95627,0.91495,0.92224,0.98660914421017
21,"KRTAP6-3",337968,31964759,31965394,86,12,4338,-1.7094,0.95631,0.93043,0.89822,0.98660914421017
2,"KCNG3",170850,42669157,42721237,259,34,4338,-1.7113,0.95648,0.92796,0.90819,0.9867289024184
11,"GAS2",2620,22647188,22834601,347,42,4338,-1.7121,0.95656,0.9261,0.90354,0.986755806087937
17,"NSF",4905,44668035,44834830,65,7,4338,-1.7132,0.95666,0.98739,0.85306,0.986793418235095
19,"NCLN",56926,3185561,3209573,199,36,4338,-1.7137,0.95671,0.88621,0.96035,0.986793418235095
2,"FAM84A",151354,14772810,14790933,77,21,4338,-1.7144,0.95677,0.92089,0.92363,0.986793418235095
4,"TRIM60",166655,165953105,165962896,193,24,4338,-1.7151,0.95684,0.93999,0.88297,0.986793418235095
12,"KRT82",3888,52787715,52800139,218,30,4338,-1.7159,0.95691,0.89306,0.94134,0.986793418235095
17,"KRTAP1-1",81851,39196811,39197713,170,19,4338,-1.7161,0.95692,0.94145,0.91399,0.986793418235095
11,"NNMT",4837,114128509,114184007,135,30,4338,-1.7167,0.95698,0.88439,0.95318,0.98679968445371
6,"FANCE",2178,35420138,35434880,67,13,4338,-1.7177,0.95707,0.9473,0.94011,0.986836883029074
6,"HIST1H2AB",8335,26033320,26033796,113,17,4338,-1.7189,0.95718,0.92336,0.9155,0.986894698292862
6,"HIST1H2AE",8335,26217165,26217711,113,17,4338,-1.7189,0.95718,0.92336,0.9155,0.986894698292862
2,"MRPL33",9553,27994584,28210954,54,15,4338,-1.722,0.95746,0.93421,0.91239,0.987057796304642
4,"NFXL1",152518,47849257,47916653,265,26,4338,-1.7224,0.9575,0.87065,0.94794,0.987057796304642
4,"RFC1",5981,39289076,39367995,188,25,4338,-1.7224,0.9575,0.95228,0.87585,0.987057796304642
5,"PCDHGA10",56106,140792743,140892546,356,41,4338,-1.7236,0.95761,0.91111,0.91153,0.987109646899814
2,"KANSL3",55683,97258907,97308524,84,17,4338,-1.725,0.95773,0.91212,0.93525,0.987109646899814
6,"ACAT2",39,160181360,160200144,186,24,4338,-1.7254,0.95777,0.91728,0.91725,0.987109646899814
6,"MAK",4117,10762956,10838764,219,39,4338,-1.7257,0.9578,0.88968,0.92285,0.987109646899814
1,"PLEKHG5",57449,6526152,6580121,269,28,4338,-1.7259,0.95782,0.93404,0.89094,0.987109646899814
15,"SLC24A1",9187,65903704,65953333,149,15,4338,-1.7276,0.95797,0.92815,0.86713,0.987183963060983
17,"MED24",9862,38175350,38217468,149,22,4338,-1.7279,0.958,0.8743,0.98722,0.987183963060983
22,"TIMP3",7078,33197687,33259030,364,36,4338,-1.7306,0.95824,0.93783,0.92786,0.987209475046419
5,"PCDHGB7",56099,140797427,140892546,346,41,4338,-1.7315,0.95832,0.90388,0.91489,0.987209475046419
13,"ING1",3621,111365083,111373421,151,19,4338,-1.7322,0.95838,0.98325,0.85779,0.987209475046419
19,"ANKLE1",126549,17392454,17398455,183,23,4338,-1.7323,0.95839,0.91136,0.92974,0.987209475046419
2,"HES6",55502,239146908,239149303,166,24,4338,-1.7326,0.95842,0.98121,0.86449,0.987209475046419
12,"LALBA",3906,48961467,48963849,72,17,4338,-1.733,0.95845,0.89176,0.95025,0.987209475046419
12,"KCNC2",3747,75433857,75603648,438,46,4338,-1.7331,0.95846,0.93575,0.92484,0.987209475046419
17,"C17orf67",339210,54869274,54916134,154,15,4338,-1.7333,0.95848,0.88604,0.96646,0.987209475046419
15,"PEAK1",79834,77400471,77712486,509,38,4338,-1.7339,0.95853,0.9291,0.87155,0.987209475046419
11,"ANO3",63982,26210829,26684835,2556,106,4338,-1.7357,0.95869,0.78409,0.98925,0.987209475046419
1,"CAMTA1",23261,6845384,7829766,2483,207,4338,-1.7361,0.95872,0.80218,0.91906,0.987209475046419
11,"OVCH2",341277,7710669,7727968,260,32,4338,-1.7367,0.95878,0.94089,0.88495,0.987209475046419
16,"PPL",5493,4932508,5010742,407,52,4338,-1.7367,0.95878,0.97245,0.89539,0.987209475046419
19,"ZNF442",79973,12460185,12476719,52,16,4338,-1.7367,0.95878,0.98217,0.85647,0.987209475046419
17,"C17orf70",80233,79506911,79520987,170,26,4338,-1.7384,0.95893,0.97353,0.84375,0.987259057155716
1,"C1orf115",79762,220863187,220872499,176,20,4338,-1.7388,0.95897,0.90394,0.94016,0.987259057155716
21,"GRIK1",2897,30909254,31312351,1188,75,4338,-1.7391,0.95899,0.90925,0.91936,0.987259057155716
19,"OR7G1",125962,9225274,9226439,113,13,4338,-1.7402,0.95908,0.97878,0.87979,0.987296169207403
19,"OR7G2",390882,9212945,9213982,141,16,4338,-1.7408,0.95914,0.99889,0.85703,0.987302396220047
9,"NOXA1",10811,140317802,140328858,68,17,4338,-1.7418,0.95923,0.93967,0.91147,0.987339501659261
3,"POMGNT2",84892,43120724,43147568,157,27,4338,-1.7446,0.95947,0.91702,0.92091,0.987530989876266
13,"NAA16",79612,41885341,41951166,244,18,4338,-1.7473,0.95971,0.98563,0.83803,0.987665393258427
11,"CABP2",51475,67286383,67290899,81,14,4338,-1.7484,0.9598,0.90741,0.95262,0.987665393258427
7,"TAS2R60",338398,143140546,143141502,83,23,4338,-1.7487,0.95983,0.90366,0.95184,0.987665393258427
7,"POMZP3",22932,76239303,76256578,15,9,4338,-1.7494,0.95989,0.94745,0.9382,0.987665393258427
1,"SCNM1",79005,151129140,151142773,68,20,4338,-1.7501,0.95995,0.89239,0.95286,0.987665393258427
17,"RNF157",114804,74138534,74236454,307,34,4338,-1.7516,0.96007,0.97906,0.88126,0.987665393258427
8,"SCRIB",23513,144873090,144897549,135,25,4338,-1.7521,0.96013,0.87979,0.96528,0.987665393258427
14,"OR4K13",390433,20502003,20502919,243,18,4338,-1.7526,0.96016,0.93407,0.92599,0.987665393258427
17,"FOXJ1",2302,74132414,74137380,79,16,4338,-1.7536,0.96025,0.94075,0.9157,0.987665393258427
12,"KRT85",3891,52753790,52761265,242,24,4338,-1.7547,0.96035,0.89883,0.94911,0.987665393258427
12,"PTGES3",10728,57057127,57082159,145,22,4338,-1.7549,0.96036,0.95546,0.87256,0.987665393258427
13,"CUL4A",8451,113862552,113919399,153,17,4338,-1.7556,0.96042,0.85746,0.94305,0.987665393258427
17,"KRTAP1-3",81850,39190142,39191107,193,21,4338,-1.7558,0.96044,0.93964,0.92841,0.987665393258427
3,"ALG3",10195,183960089,183967336,106,19,4338,-1.7565,0.9605,0.93898,0.91437,0.987665393258427
15,"DPH6",89978,35509546,35838394,468,35,4338,-1.7567,0.96051,0.96364,0.90009,0.987665393258427
16,"MTSS1L",92154,70695107,70719969,197,33,4338,-1.757,0.96054,0.9974,0.85292,0.987665393258427
3,"CRELD1",78987,9975506,9987097,125,25,4338,-1.7582,0.96065,0.89447,0.92562,0.987665393258427
15,"FAM174B",400451,93160673,93353114,301,38,4338,-1.7587,0.96068,0.9802,0.89775,0.987665393258427
19,"CCDC61",729440,46498339,46524576,131,20,4338,-1.7587,0.96068,0.9556,0.86991,0.987665393258427
3,"CSRNP1",64651,39183346,39196053,162,27,4338,-1.7596,0.96076,0.98054,0.89402,0.98768201729754
12,"TMEM233",387890,120031264,120079363,225,28,4338,-1.7604,0.96083,0.88137,0.93998,0.98768201729754
19,"APC2",10297,1446300,1473243,97,20,4338,-1.7614,0.96092,0.90037,0.94885,0.98768201729754
10,"GDI2",2665,5807186,5884095,260,37,4338,-1.7625,0.96101,0.98274,0.84949,0.98768201729754
13,"NBEA",26960,35516424,36247159,1888,85,4338,-1.7626,0.96101,0.93029,0.85963,0.98768201729754
2,"CHST10",9486,101008327,101034118,259,30,4338,-1.7626,0.96102,0.89658,0.95395,0.98768201729754
9,"OR1L8",138881,125329778,125330838,258,25,4338,-1.7649,0.96121,0.94018,0.9148,0.987688356164384
3,"C3orf22",152065,126245842,126277808,249,34,4338,-1.7649,0.96121,0.99294,0.87705,0.987688356164384
2,"ANAPC1",64682,112523848,112642267,201,29,4338,-1.7653,0.96124,0.93774,0.90581,0.987688356164384
1,"COL9A2",1298,40766159,40783488,99,28,4338,-1.7656,0.96127,0.93008,0.90784,0.987688356164384
1,"INSL5",10022,67263424,67266939,74,19,4338,-1.7662,0.96132,0.94454,0.92345,0.987688356164384
5,"EPB41L4A",64097,111478138,111755013,859,65,4338,-1.7665,0.96135,0.95407,0.90324,0.987688356164384
11,"OR4P4",81300,55405834,55406772,11,3,4338,-1.7673,0.96141,0.97572,0.89365,0.987694548924943
9,"CDK9",1025,130547958,130553066,87,15,4338,-1.7702,0.96165,0.91878,0.95648,0.987801816958277
4,"NKX6-1",4825,85413140,85419603,80,22,4338,-1.7704,0.96167,0.91838,0.90984,0.987801816958277
6,"TAAR5",9038,132909731,132910877,203,31,4338,-1.7706,0.96169,0.99267,0.86388,0.987801816958277
4,"PRSS48",345062,152198323,152212605,148,14,4338,-1.7727,0.96186,0.92716,0.89923,0.987801816958277
11,"PPME1",51400,73882144,73965748,264,26,4338,-1.7731,0.96189,0.88609,0.94491,0.987801816958277
10,"NEUROG3",50674,71331454,71332994,98,25,4338,-1.7744,0.962,0.90336,0.95925,0.987801816958277
22,"SOX10",6663,38366693,38383429,54,12,4338,-1.7747,0.96203,0.97654,0.88021,0.987801816958277
1,"SZRD1",26099,16679070,16724640,170,19,4338,-1.7749,0.96204,0.9184,0.92819,0.987801816958277
9,"SLC24A2",25769,19507450,19786926,848,89,4338,-1.7749,0.96205,0.91266,0.92366,0.987801816958277
10,"LBX1",10660,102986733,102989551,102,24,4338,-1.7768,0.9622,0.97542,0.88006,0.987801816958277
8,"ZHX1",11244,124260696,124287781,48,16,4338,-1.7771,0.96222,0.99147,0.86436,0.987801816958277
1,"ADIPOR1",51094,202909951,202927700,137,26,4338,-1.7771,0.96223,0.90027,0.96452,0.987801816958277
12,"VPS29",51699,110928902,110939922,114,16,4338,-1.7793,0.9624,0.8935,0.92368,0.987801816958277
13,"SPRY2",10253,80910111,80915086,115,22,4338,-1.7794,0.96241,0.98333,0.89823,0.987801816958277
10,"CCDC6",8030,61548521,61666414,609,42,4338,-1.7793,0.96241,0.94279,0.90887,0.987801816958277
5,"MYO10",4651,16665395,16936372,870,110,4338,-1.7803,0.96248,0.82688,0.9748,0.987801816958277
12,"GPN3",51184,110890289,110907073,132,17,4338,-1.7802,0.96248,0.88838,0.92182,0.987801816958277
11,"IPO7",10527,9406169,9469673,246,29,4338,-1.7807,0.96252,0.90007,0.94809,0.987801816958277
17,"DLX3",1747,48067369,48072588,128,24,4338,-1.7834,0.96274,0.92958,0.96464,0.9879516626479
9,"ZNF510",22869,99518147,99540411,128,9,4338,-1.7854,0.9629,0.99766,0.86022,0.988060446338455
1,"WDR64",128025,241815580,241965435,516,81,4338,-1.7863,0.96297,0.9157,0.92595,0.988076871320437
12,"ATP5B",506,57031959,57039798,110,16,4338,-1.787,0.96303,0.9447,0.89752,0.988083034312626
3,"CAND2",23066,12837971,12913415,269,26,4338,-1.788,0.96311,0.98873,0.87968,0.988109715759377
6,"TRIM39",56658,30294256,30311506,42,8,4338,-1.7889,0.96318,0.95463,0.94908,0.988126135216953
20,"SOX18",54345,62679076,62680994,76,22,4338,-1.7912,0.96337,0.95123,0.91781,0.988265653904367
4,"FBXW7",55294,153242410,153457253,428,26,4338,-1.7927,0.96349,0.84294,0.96329,0.988277933430461
2,"NBEAL1",65065,203879602,204091101,394,34,4338,-1.7932,0.96353,0.96283,0.89822,0.988277933430461
6,"KIAA1586",57691,56911347,56920023,74,13,4338,-1.794,0.9636,0.98747,0.90806,0.988277933430461
22,"PIM3",415116,50354161,50357728,135,20,4338,-1.7952,0.96369,0.9085,0.96625,0.988277933430461
6,"SLC17A3",10786,25833294,25882514,234,27,4338,-1.7958,0.96373,0.88626,0.9773,0.988277933430461
10,"NPM3",10360,103541082,103543170,43,12,4338,-1.7961,0.96376,0.932,0.89905,0.988277933430461
11,"ATM",472,108093211,108239829,240,24,4338,-1.7961,0.96376,0.92514,0.84909,0.988277933430461
1,"PIP5K1A",8394,151170425,151222012,96,19,4338,-1.7989,0.96398,0.91534,0.9269,0.988448142544966
16,"CTRB2",440387,75237994,75241083,271,32,4338,-1.7997,0.96405,0.99563,0.87005,0.988462072051913
21,"KRTAP6-1",337966,31985750,31986249,72,9,4338,-1.8013,0.96417,0.89849,0.9135,0.988462072051913
2,"ACTR2",10097,65454887,65498387,214,23,4338,-1.8022,0.96424,0.94145,0.91795,0.988462072051913
11,"OR2D2",120776,6912721,6913830,185,20,4338,-1.803,0.9643,0.89701,0.94325,0.988462072051913
14,"MDGA2",161357,47308826,48144157,2682,114,4338,-1.8034,0.96434,0.93221,0.85546,0.988462072051913
14,"MDGA2",161357,47311134,48143999,2682,114,4338,-1.8034,0.96434,0.93221,0.85546,0.988462072051913
9,"RASEF",158158,85594500,85678092,179,23,4338,-1.8042,0.9644,0.88108,0.98826,0.988462072051913
2,"GPBAR1",151306,219124219,219128582,83,13,4338,-1.8063,0.96456,0.93505,0.90599,0.988462072051913
11,"UNC93B1",81622,67758575,67772452,148,21,4338,-1.8064,0.96458,0.96788,0.91189,0.988462072051913
10,"SLC16A9",220963,61410523,61495760,262,41,4338,-1.8071,0.96462,0.90594,0.95423,0.988462072051913
14,"C14orf37",145407,58466453,58764857,512,52,4338,-1.8077,0.96468,0.91734,0.94583,0.988462072051913
16,"POLR2C",5432,57496299,57505922,160,26,4338,-1.8086,0.96474,0.88145,0.98432,0.988462072051913
3,"LRIG1",26018,66429221,66551687,322,47,4338,-1.8089,0.96477,0.924,0.93324,0.988462072051913
11,"NPAT",4863,108027942,108093369,145,21,4338,-1.8099,0.96484,0.92139,0.87273,0.988462072051913
6,"TRIM39-RPP21",202658,30297359,30314631,45,8,4338,-1.811,0.96493,0.9554,0.95039,0.988462072051913
6,"TRIM39",202658,30294256,30311506,45,8,4338,-1.811,0.96493,0.9554,0.95039,0.988462072051913
8,"ANGPT1",284,108261721,108510283,894,80,4338,-1.8113,0.96495,0.90961,0.96212,0.988462072051913
19,"SULT2A1",6822,48373723,48389654,160,21,4338,-1.8127,0.96506,0.90935,0.96634,0.988462072051913
19,"FOSB",2354,45971253,45978437,158,26,4338,-1.8142,0.96517,0.9393,0.94205,0.988462072051913
12,"FOXM1",2305,2966847,2986206,86,17,4338,-1.8142,0.96518,0.95871,0.89853,0.988462072051913
21,"SLC37A1",54020,43916118,44001550,503,44,4338,-1.8155,0.96528,0.95822,0.90011,0.988462072051913
14,"RAD51B",5890,68286496,69196935,2014,130,4338,-1.8157,0.96529,0.93714,0.85489,0.988462072051913
6,"FKBP5",2289,35541362,35696360,166,18,4338,-1.8164,0.96535,0.96322,0.86906,0.988462072051913
1,"ARID1A",8289,27022524,27108595,154,16,4338,-1.8164,0.96535,0.95753,0.87773,0.988462072051913
7,"MAD1L1",8379,1855429,2272878,1958,66,4338,-1.8179,0.96546,0.9111,0.88748,0.988462072051913
7,"CALCR",799,93053799,93204042,435,45,4338,-1.818,0.96547,0.94927,0.8995,0.988462072051913
10,"SFTPA1",653509,81370695,81375196,161,13,4338,-1.8183,0.96549,0.98454,0.9041,0.988462072051913
15,"IGDCC4",57722,65673802,65715410,122,23,4338,-1.8186,0.96551,0.97431,0.90357,0.988462072051913
2,"KIF1A",547,241653181,241759725,407,50,4338,-1.8192,0.96556,0.95734,0.88788,0.988462072051913
5,"PCDHGA9",56107,140782520,140892546,383,42,4338,-1.8192,0.96556,0.92208,0.91864,0.988462072051913
3,"POC1A",25886,52109269,52188706,157,21,4338,-1.8208,0.96568,0.89902,0.93088,0.988480451926842
5,"PCDHGB6",56100,140787770,140892546,371,43,4338,-1.8211,0.9657,0.91932,0.92123,0.988480451926842
18,"DOK6",220164,67068291,67516323,1621,144,4338,-1.8216,0.96574,0.91735,0.90813,0.988480451926842
7,"HYAL4",23553,123469037,123517532,133,25,4338,-1.8234,0.96587,0.97375,0.87686,0.988533639058218
19,"BABAM1",29086,17378159,17392058,190,28,4338,-1.8236,0.9659,0.89771,0.96082,0.988533639058218
3,"FYCO1",79443,45959396,46037316,350,31,4338,-1.8248,0.96598,0.93189,0.89383,0.988560228162398
17,"NME1",4830,49230897,49239789,153,23,4338,-1.8284,0.96625,0.97397,0.91077,0.988781244757591
10,"PYROXD2",84795,100143322,100174941,289,28,4338,-1.8294,0.96633,0.885,0.96843,0.988807817043167
6,"HIST1H3H",8358,27777842,27778314,116,18,4338,-1.8319,0.96651,0.93608,0.9265,0.988907977861016
6,"HIST1H3A",8358,26020718,26021186,116,18,4338,-1.8319,0.96651,0.93608,0.9265,0.988907977861016
6,"HIST1H3G",8358,26271146,26271612,116,18,4338,-1.8319,0.96651,0.93608,0.9265,0.988907977861016
6,"HIST1H3E",8358,26225383,26225844,116,18,4338,-1.8319,0.96651,0.93608,0.9265,0.988907977861016
6,"HIST1H3B",8358,26031817,26032288,116,18,4338,-1.8319,0.96651,0.93608,0.9265,0.988907977861016
6,"HIST1H3F",8358,26250370,26250835,116,18,4338,-1.8319,0.96651,0.93608,0.9265,0.988907977861016
6,"HIST1H3I",8358,27839623,27840099,116,18,4338,-1.8319,0.96651,0.93608,0.9265,0.988907977861016
6,"HIST1H3J",8358,27858093,27860884,116,18,4338,-1.8319,0.96651,0.93608,0.9265,0.988907977861016
6,"HIST1H3C",8358,26045639,26046097,116,18,4338,-1.8319,0.96651,0.93608,0.9265,0.988907977861016
6,"HIST1H3D",8358,26197068,26199521,116,18,4338,-1.8319,0.96651,0.93608,0.9265,0.988907977861016
13,"SOHLH2",54937,36742345,36871979,315,27,4338,-1.8327,0.96658,0.94684,0.8733,0.988907977861016
17,"C17orf107",100130311,4802713,4806227,145,19,4338,-1.8329,0.96659,0.96929,0.90571,0.988907977861016
9,"ACTL7B",10880,111616871,111619239,205,29,4338,-1.8337,0.96665,0.97562,0.89789,0.98891407647585
7,"LMTK2",22853,97736197,97838945,406,35,4338,-1.8353,0.96677,0.93477,0.92316,0.988981552909609
15,"TUBGCP4",27229,43661419,43699293,141,13,4338,-1.8393,0.96706,0.88618,0.98587,0.989222917831191
10,"HSPA14",51182,14880163,14913740,169,29,4338,-1.8401,0.96712,0.93363,0.93645,0.989228997820133
1,"COL16A1",1307,32117848,32169920,150,28,4338,-1.8425,0.9673,0.99164,0.88228,0.989285714285714
7,"IMPDH1",3614,128032331,128050306,208,26,4338,-1.843,0.96733,0.99099,0.88623,0.989285714285714
